reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A1YWQEMFGJRV7,B00123FAM2,1,1,5,Wonderful song. Purchased it to play in my daughters wedding and it was the perfect song! They really loved it.,Wonderful song . Purchased it to play in my daughters wedding and it was the perfect song ! They really loved it .
A1J50A54JRYD6T,B00123FAM2,1,1,5,I love music so I buy as much as I can afford as often as I can afford it. There ya go.,I love music so I buy as much as I can afford as often as I can afford it . There ya go .
A2OG9XM1VUIAFF,B00123FAM2,1,1,5,This I'd such a beautiful love song.. one of the best artist ever. Will take your breath away. Get it!,This I 'd such a beautiful love song .. one of the best artist ever . Will take your breath away .
A2ORPNHI91HJM9,B00123FAM2,1,1,4,"I like everything about this song the meaning, the tune and I even the way John Michael Montgomery sings it.","I like everything about this song the meaning , the tune and I even the way John Michael Montgomery sings it ."
A1XKVGWXZ9KPWY,B00123FAM2,1,1,5,If this song don't move you nothing will John Michael Montgomery is the man when it come to sing country love songs.,If this song do n't move you nothing will John Michael Montgomery is the man when it come to sing country love songs .
A1E7O9ZPPYWXP4,B00123F8Y2,1,1,5,Destined to be a classic!!,Destined to be a classic ! !
AHNZSUYBHWJ6D,B00123F8Y2,1,1,5,She is top notch,She is top notch
A2OG9XM1VUIAFF,B00123FAL8,1,1,5,One of the most beautiful love songs from a great artist. Will take your breath away. Would recommend the whole album,One of the most beautiful love songs from a great artist . Will take your breath away . Would recommend the whole album
AAFVPLXJPZDLJ,B00123FAL8,1,1,5,"Great sound, great lyrics and John Michael M, who could ask for more. One of those songs that you remember and sing, whistle and shout.","Great sound , great lyrics and John Michael M , who could ask for more ."
A45C6K7FMU7CQ,B00123FAL8,1,1,5,"Love that song!  Everything about it just resonates with me - and the performance is fantastic.  This was a great addition to my collection.

Of course, when you add ""I love how you love me"", it really can create a mood.

Cheers,","Love that song ! Everything about it just resonates with me - and the performance is fantastic . This was a great addition to my collection . Of course , when you add "" I love how you love me "" , it really can create a mood . Cheers ,"
A120RH58WVY4W6,B00123FAM2,1,1,4,"This song is a bit old fashioned, but it hits just the right cord between my boyfriend and I.","This song is a bit old fashioned , but it hits just the right cord between my boyfriend and I."
A32B7CWFZABOUK,B00123FAM2,1,1,5,Always have loved this song too.  Finally found the time to add it to my playlists!,Always have loved this song too . Finally found the time to add it to my playlists !
A237E0FTADYM58,B00123FAM2,1,1,4,"Is gonna be my song with my boyfriend, whoever that ends up being","Is gonna be my song with my boyfriend, whoever that ends up being"
A2N5VE7XY18XES,B00123FAM2,1,1,5,This is a great choice for a wedding song. It can be used for many different aspects of a wedding.,This is a great choice for a wedding song . It can be used for many different aspects of a wedding .
A1H10L6S9KZB2C,B00123FAM2,1,1,5,Gave five stars and would have given more if available---love the guy and his music.  His voice his so smooth and easy to listen to---would recommend this song to everyone who loves a good love song.  Keep them coming Mr. Montgomery.  Love all your songs!!,Gave five stars and would have given more if available --- love the guy and his music . His voice his so smooth and easy to listen to --- would recommend this song to everyone who loves a good love song . Love all your songs ! !
A223J82C2YCYOH,B00123FAM2,1,1,5,This is good music. Been listing to this singer for years. This song has been one of my best songs from him,This is good music . This song has been one of my best songs from him
A11GHMHGS7LOME,B00123F8Y2,1,1,5,This music is so great as well as the one singing it!,This music is so great as well as the one singing it !
A2P1DFF9PISAM1,B00123F8Y2,1,1,5,Great song,Great song
A3OZQPIY92SPRZ,B00123F8Y2,1,1,5,classic,classic
A2EDC8B8CO9COQ,B00123F8Y2,1,1,5,Awesome rendition of this song!,Awesome rendition of this song !
A15PZXBU8JJDZJ,B00123F8Y2,1,1,4,"Beautiful song. Very inspirational. One of my favorite song's from this artist.

 www.k-mille.net","Beautiful song . Very inspirational . One of my favorite song 's from this artist . 

  www.k-mille.net"
A1QFGHCBC2KXGS,B00123F8Y2,1,1,5,love this album!,love this album !
AJXY5PAB17I9U,B00123F8Y2,1,1,5,"Beautiful,amazing,uplifting song, to God be the glory.","Beautiful , amazing , uplifting song , to God be the glory ."
A3848J0A3D7XRU,B00123F8Y2,1,1,5,Great song of celebration!,Great song of celebration !
A2NPINRK8UB0DM,B00123F8Y2,1,1,5,"wonderful, classic","wonderful, classic"
A32B7CWFZABOUK,B00123FAL8,1,1,5,Another great song by this artist.  Glad to have it in my favorite playlists.,Another great song by this artist . Glad to have it in my favorite playlists .
A3KZAZYQ8L6YGU,B00123FAL8,1,1,5,always good listen'n,always good listen'n
A19VNHE20GWVSP,B00123FAL8,1,1,5,Love it,Love it
A32LZ75SXQOMPE,B00123FAL8,1,1,5,This is a beautiful song and has such feelings.,This is a beautiful song and has such feelings .
A5JXD32NZ9XIW,B00123FAL8,1,1,5,Makes me think of the sweet times I had with my husband before I lost him and helps me to get some relief and feel better even thought he is now gone.,Makes me think of the sweet times I had with my husband before I lost him and helps me to get some relief and feel better even thought he is now gone .
A223J82C2YCYOH,B00123FAL8,1,1,5,This guy is Great. His music will always be on my play list. This disc will always be around. Great singing,This guy is Great . His music will always be on my play list . This disc will always be around . Great singing
A1H10L6S9KZB2C,B00123FAL8,1,1,5,"I love John Micheal Montgomery songs--anything he sings is great!!!  This song is really great and I hope more of his fans like it also.  I cannot imagine anyone not liking his sound, to me he  truly a great Country star!!  Recommend to all country music fans!","I love John Micheal Montgomery songs -- anything he sings is great ! ! ! This song is really great and I hope more of his fans like it also . I can not imagine anyone not liking his sound , to me he   truly a great Country star ! ! Recommend to all country music fans !"
A2Y222P66EWVOZ,B00123F8Y2,1,1,5,FANTASTIC,FANTASTIC
A2A3QL6M1J38JD,B00123F8Y2,1,1,5,One of the best worship songs there is. I have this song on all my devices.,One of the best worship songs there is .
A1R0N9O58F375M,B00123F8Y2,1,1,5,Downloaded for my wife to enjoy.,Downloaded for my wife to enjoy .
A3CBKTK5QG9ZZ8,B00123F8Y2,1,1,5,"Beautiful song, My Redeemer Lives. Nicole C Mullen does a beautiful job with this song.  I recommend you buy it.","Beautiful song , My Redeemer Lives . Nicole C Mullen does a beautiful job with this song . I recommend you buy it ."
